id,modularity_class
137165451,4
222566126,0
792803253406822400,0
318023873,0
179912146,3
2459835385,0
142602124,3
2871029992,3
736905000593575936,0
118165489,0
703700133742034946,0
4496549793,0
287260619,0
329166379,0
45838753,4
802155761279311872,0
2415710580,0
249885589,0
1032058076,3
217554486,3
17511258,0
705814755869470720,3
2240033851,0
228463271,3
66212407,0
790575106124898304,0
18290737,0
105841462,3
2864142413,3
3235220435,3
122448174,3
4350985586,0
3300307786,0
627865229,4
4842807674,0
3305171909,0
4562200215,4
2315874241,0
771539199329652736,0
2534559344,3
763703020198690816,4
576427870,0
2792672981,0
1145664181,3
2211027127,2
483415153,0
802950771788681216,0
117804245,0
1837417136,4
3843064953,3
2831617950,0
21091983,0
766033496917864448,0
2278717689,0
748061061300035584,4
2230135597,0
4888653922,3
3798312976,0
2560206498,0
113018311,0
3413198241,0
322879013,0
42138102,0
3075632478,0
19505072,0
790779761521856514,0
779870855836729344,0
1107329186,2
1737574513,2
3344005587,0
302631559,0
31360081,3
2921463862,3
1291100928,0
448250130,0
4619070748,0
345236851,3
295851843,3
87481029,3
88893451,3
4419316115,3
1049978412,2
1289813305,2
767862828,0
1932657667,4
3302596910,0
18018468,4
4541933713,4
749727821208117252,0
754048701400776704,0
1101448555,2
2488878284,3
3394005099,0
463422854,0
3221526880,0
3270562015,0
66856037,4
303076383,3
185834011,3
3340908196,3
949728103,0
775498945330028544,0
21253935,0
2411128484,2
519553325,2
253677176,0
1854497286,4
775446236908310528,4
4264113897,3
19358428,0
102397536,3
1480266476,3
1055484026,2
68741628,2
749744611,0
27741488,4
3254856364,3
734711686033182720,0
787044470613282816,4
3710528536,0
745649909378990080,0
3213596445,3
720875149,3
315787899,3
2327565992,3
3380406579,3
19769739,0
248387799,0
3513831436,2
1849286274,3
303709614,3
2165136621,3
426464556,3
724398031,3
235954026,0
1160808384,2
237064482,2
424083365,2
455199792,2
4559222536,3
736750781093707776,2
20338242,4
22071268,3
372562995,2
2824903451,0
1964701855,0
316123855,0
19141355,3
604589648,0
155223088,3
2972875817,3
91696116,0
20181975,3
2858541770,3
774686030406365184,0
477191708,3
268963141,4
793424481704345604,2
746736462050267136,3
2696578399,3
237994971,3
3825968584,3
766735508865032192,2
869818514,3
757689964482142208,4
939190178,4
