id,modularity_class
796211419700166657,1
738509183952113664,1
991855608,1
32682040,1
1555034425,1
728221452927827969,1
73699803,1
1535438408,1
115110145,1
4776169636,5
270921976,1
1215948218,5
719939067136385024,5
153283018,1
484198340,1
65632975,0
798190900744568833,1
265245636,3
3055864294,3
119161370,1
1407958339,5
2641856689,1
2867485894,1
803779755350827008,1
3183768157,1
292236047,1
3093907031,1
2178473005,5
441364324,5
1324655137,1
1367543593,1
4704039667,1
12585092,5
442077506,5
930084780,1
794786220005957632,1
1859935914,1
1308083862,1
758491329894748160,3
805117810343079936,3
88718119,1
2882182229,1
892794858,5
93327360,1
328440716,5
77509795,5
34705680,1
303999844,1
781442824583741440,1
904863313,1
24784028,5
1465205899,1
1171556562,5
85386747,5
794792561533538304,1
66393,1
2557331785,1
2972747969,1
25677623,1
1180622503,5
3249313867,1
712976695,1
708458185494040576,1
594937448,1
246151786,1
42307792,1
241640955,5
2892368815,5
36200895,1
2694972208,5
393684881,5
269921869,1
102635510,5
298452157,5
26686224,3
981763526,3
2343872651,5
2349351162,1
796408798932041728,1
995443722,5
198238726,1
720309635853365249,3
805905864,3
121172530,4
2607354599,4
18707435,1
3400547517,5
390208861,5
779254002294878208,5
17309168,5
190878483,1
3404728337,1
564852155,5
62074058,5
1577422609,5
2494139340,5
304517257,1
3050068869,1
436846029,1
799067897876254720,1
2203408382,1
3404611078,1
803015757873483776,1
164833055,5
137165451,1
222566126,1
792803253406822400,1
318023873,1
179912146,5
2459835385,1
142602124,5
2871029992,5
736905000593575936,1
118165489,1
703700133742034946,1
4496549793,1
287260619,1
329166379,1
45838753,3
802155761279311872,1
2415710580,1
249885589,1
1032058076,5
217554486,5
17511258,1
705814755869470720,5
2240033851,1
228463271,5
66212407,1
790575106124898304,1
18290737,1
105841462,5
2864142413,5
3235220435,5
122448174,5
4350985586,1
3300307786,1
627865229,3
4842807674,1
3305171909,1
384005220,1
2315874241,1
771539199329652736,1
2534559344,5
763703020198690816,1
576427870,1
2792672981,1
1145664181,5
2211027127,4
483415153,1
802950771788681216,1
117804245,1
1837417136,3
3843064953,5
2831617950,1
21091983,1
766033496917864448,1
2278717689,1
748061061300035584,3
2230135597,1
4888653922,5
3798312976,1
2560206498,1
113018311,1
3413198241,1
322879013,1
42138102,1
3075632478,1
19505072,1
790779761521856514,1
779870855836729344,1
1107329186,4
1737574513,4
3344005587,1
302631559,1
31360081,5
2921463862,5
1291100928,1
448250130,1
4619070748,1
345236851,5
295851843,5
1049978412,4
1289813305,4
767862828,1
1932657667,3
3302596910,1
18018468,3
4541933713,3
749727821208117252,1
754048701400776704,1
1101448555,4
2488878284,5
3394005099,1
463422854,1
3221526880,1
3270562015,1
66856037,1
303076383,5
185834011,5
3340908196,5
949728103,1
775498945330028544,1
21253935,1
2411128484,4
519553325,4
1854497286,3
4562200215,3
775446236908310528,3
4264113897,5
19358428,1
102397536,5
4419316115,5
1480266476,5
1055484026,4
68741628,4
749744611,1
253677176,1
27741488,3
3254856364,5
734711686033182720,1
787044470613282816,3
3710528536,1
745649909378990080,1
3213596445,5
720875149,5
315787899,5
2327565992,5
3380406579,5
19769739,1
248387799,1
3513831436,4
1849286274,5
303709614,5
2165136621,5
87481029,5
88893451,5
426464556,5
724398031,5
235954026,1
1160808384,4
237064482,4
424083365,4
455199792,4
736750781093707776,4
20338242,3
22071268,5
372562995,4
2824903451,1
1964701855,1
316123855,1
19141355,5
604589648,1
155223088,5
2972875817,5
91696116,1
20181975,5
2858541770,6
774686030406365184,0
477191708,5
268963141,3
793424481704345604,4
746736462050267136,5
2696578399,5
237994971,5
3825968584,5
766735508865032192,4
869818514,5
757689964482142208,3
939190178,3
2496377724,1
171205760,1
723762751596822528,5
1887375954,1
764111195527847936,1
2691309440,3
397467224,3
338317842,5
2248582168,1
1255387315,5
2837527839,1
2365368334,5
796782916491612160,1
31122582,1
873782834,1
245573252,5
3116178603,5
3411044242,1
59098490,1
1669932314,5
804245634417102848,5
205897486,1
85080476,4
780509014769733633,4
2743082981,1
104154637,4
1886957647,1
794612125704523776,1
1558645760,1
2749640440,3
227490287,5
107036446,5
245385426,5
42624414,3
2997250788,1
75331878,1
393654944,3
613796565,3
4030552332,1
369611457,1
2282325169,4
122025735,5
309004477,5
163001527,4
610955831,4
772591272993361920,5
237977063,1
769208504,1
933182024,5
754817647,5
2463270592,1
1007729353,5
45608857,5
28615971,3
1352215784,5
775465970823524389,1
33890500,5
