id,source,target,weight
401660,713063391900729344,781442824583741440,0.176777
401661,25677623,4319786381,0.408248
401662,441214858,9002382,0.707107
401663,1180622503,909562165,0.13484
401664,3249313867,794786220005957632,0.353553
401665,2539037971,712976695,0.408248
401666,207046341,313775431,0.707107
401667,451819108,708458185494040576,0.408248
401668,713063391900729344,723251650174017536,0.111803
401669,241583780,594937448,0.707107
401670,449600949,4776169636,0.298142
401671,246151786,42307792,0.57735
401672,1324655137,738509183952113664,0.707107
401673,1389790676,904349491,0.408248
401674,241640955,2892368815,1
401675,1389790676,36200895,0.333333
401676,2694972208,393684881,0.333333
401677,269921869,737760101193256961,0.707107
401678,102635510,298452157,0.5
401679,26686224,981763526,0.5
401680,2343872651,302226644,0.5
401681,2349351162,715681775717060608,0.5
401682,269921869,796408798932041728,0.707107
401683,393684881,995443722,0.57735
401684,198238726,4865253027,0.169031
401685,28838168,796408798932041728,0.707107
401686,720309635853365249,805905864,0.707107
401687,121172530,2607354599,0.353553
401688,167034819,40227122,0.5
401689,18707435,713063391900729344,0.353553
401690,3400547517,390208861,0.942809
401691,44959884,779254002294878208,0.707107
401692,17309168,723251650174017536,0.316228
401693,3389604502,904863313,0.707107
401694,190878483,74265783,0.516398
401695,390208861,742664931217178624,0.942809
401696,3404728337,4289485636,0.316228
401697,564852155,62074058,0.57735
401698,1148894288,892794858,0.57735
401699,1577422609,2494139340,0.408248
401700,17720161,4289485636,0.5
401701,304517257,74265783,0.707107
401702,3050068869,4571814261,0.707107
401703,436846029,713063391900729344,0.25
401704,771906755236401152,799067897876254720,0.447214
401705,2203408382,3404611078,0.408248
401706,737760101193256961,803015757873483776,0.5
401707,164833055,3400547517,1
401708,137165451,17927511,0.223607
401709,222566126,792803253406822400,0.147442
401710,246151786,318023873,0.408248
401711,179912146,390208861,0.666667
401712,2204132642,2459835385,0.436436
401713,142602124,2871029992,0.353553
401714,2788398650,771906755236401152,0.25
401715,736905000593575936,756830758132649984,0.707107
401716,1011339350,13957012,0.948683
401717,118165489,703700133742034946,0.707107
401718,318023873,713063391900729344,0.25
401719,1555034425,4496549793,0.273861
401720,3404728337,824450408,0.316228
401721,287260619,329166379,1
401722,22803981,937019478,0.447214
401723,3222937730,45838753,0.204124
401724,747143836837814276,797794080180895744,0.288675
401725,802155761279311872,900259286,0.707107
401726,2415710580,249885589,0.316228
401727,1032058076,217554486,1
401728,2292314736,712976695,0.408248
401729,17511258,291846447,0.223607
401730,190878483,705814755869470720,0.149071
401731,24393879,4721574708,0.353553
401732,2240033851,4834537559,0.353553
401733,228463271,3400547517,1
401734,66212407,715135364600606720,0.5
401735,40278588,790575106124898304,0.144338
401736,18290737,333235689,0.408248
401737,3389604502,459561926,0.707107
401738,715681775717060608,771483365937676291,0.353553
401739,105841462,2864142413,0.5
401740,3235220435,85386747,0.707107
401741,745319037677211652,88104782,0.707107
401742,15755071,16561729,0.408248
401743,115110145,745319037677211652,0.707107
401744,122448174,1413793885,0.316228
401745,1658846071,4350985586,0.894427
401746,756830758132649984,803772858560352256,0.408248
401747,228463271,2494139340,0.57735
401748,3404728337,66212407,0.316228
401749,3300307786,9002382,0.316228
401750,2349351162,9002382,0.5
401751,1011339350,738509183952113664,0.67082
401752,2641856689,746236470684311552,0.288675
401753,24393879,627865229,0.25
401754,152191413,17720161,0.408248
401755,4830951183,798272956401119237,1
401756,2730391538,4842807674,0.57735
401757,117060803,2343872651,1
401758,3305171909,791406684807827456,0.707107
401759,241583780,384005220,0.816497
401760,2864142413,937019478,0.316228
401761,2446943442,802962751865884672,0.447214
401762,287260619,4704039667,0.707107
401763,142602124,780646765829562369,0.166667
401764,265245636,4562200215,1
401765,140566783,1859935914,0.5
401766,2204132642,2315874241,0.534522
401767,419081441,61176427,0.204124
401768,1367543593,4350985586,0.57735
401769,3081581745,4831284916,0.5
401770,26071765,771539199329652736,0.258199
401771,2534559344,2848705919,0.258199
401772,2973660171,4874528374,0.408248
401773,1471100606,763703020198690816,0.57735
401774,4352293774,576427870,0.333333
401775,2641856689,900259286,0.707107
401776,546239230,892794858,0.408248
401777,2792672981,93327360,0.57735
401778,1145664181,117060803,1
401779,1555034425,2211027127,0.133631
401780,17927511,3404728337,0.223607
401781,2712335673,775136513751326721,0.612372
401782,471330976,788748702483611648,0.188982
401783,715135364600606720,900259286,0.707107
401784,483415153,802950771788681216,0.447214
401785,117804245,15755071,0.707107
401786,433360123,788748702483611648,0.5
401787,1837417136,3843064953,0.188982
401788,2831617950,2853872685,0.316228
401789,797794080180895744,798875398431973376,0.408248
401790,353389910,780646765829562369,0.481125
401791,21091983,73699803,0.707107
401792,4496549793,798272956401119237,0.774597
401793,766033496917864448,981763526,0.121268
401794,2278717689,318023873,0.707107
401795,746236470684311552,780646765829562369,0.340207
401796,449600949,748061061300035584,0.3849
401797,2230135597,2800236995,0.57735
401798,1180622503,4888653922,0.603023
401799,34705680,3798312976,0.333333
401800,2539037971,2560206498,0.251976
401801,18707435,257134732,0.436436
401802,113018311,781442824583741440,0.353553
401803,16548855,25377285,0.3849
401804,241583780,3413198241,0.707107
401805,322879013,527949804,0.213201
401806,153283018,3050068869,0.755929
401807,2461112153,42138102,0.57735
401808,3075632478,802155761279311872,0.471405
401809,2393275579,775541978691997696,0.688247
401810,153283018,763703020198690816,0.436436
401811,431089161,746236470684311552,0.408248
401812,19505072,790779761521856514,0.5
401813,3260163199,779870855836729344,0.144338
401814,17720161,3389604502,0.707107
401815,1107329186,1737574513,1
401816,4425296357,802155761279311872,1
401817,2883583489,2892484043,0.353553
401818,3344005587,712976695,0.5
401819,2428776326,302631559,0.57735
401820,2730391538,484198340,1
401821,249885589,904349491,0.5
401822,119161370,4250521660,0.408248
401823,2278717689,712976695,0.707107
401824,1589798510,1859935914,0.707107
401825,2788001111,794792561533538304,0.5
401826,164833055,719939067136385024,1
401827,31360081,4776169636,0.316228
401828,483415153,95220220,0.707107
401829,1265666203,19669334,0.258199
401830,43748620,792803253406822400,0.078811
401831,217554486,2921463862,1
401832,1658846071,88718119,0.894427
401833,2788398650,95220220,0.353553
401834,4289485636,766033496917864448,0.485071
401835,1291100928,448250130,0.5
401836,2892484043,298452157,0.353553
401837,280243372,803772858560352256,0.387298
401838,2892368815,4874528374,1
401839,1374528007,500843514,0.57735
401840,2428776326,904349491,0.408248
401841,3305171909,40227122,0.5
401842,1327639712,4619070748,0.204124
401843,122448174,304517257,0.316228
401844,137165451,2856154741,0.447214
401845,2892484043,345236851,0.5
401846,241640955,295851843,1
401847,2557331785,4830951183,0.57735
401848,115110145,1308083862,1
401849,4776169636,798875398431973376,0.316228
401850,87481029,88893451,1
401851,2892368815,4419316115,1
401852,3400547517,618055731,0.784465
401853,2882182229,754230919633010688,0.5
401854,4289485636,991855608,0.707107
401855,1465205899,798875398431973376,0.707107
401856,1173756973,54077506,1
401857,1049978412,1289813305,0.316228
401858,2992942526,66393,1
401859,3798312976,767862828,0.516398
401860,1932657667,758491329894748160,0.57735
401861,115777637,995443722,1
401862,1180622503,3302596910,0.174078
401863,18018468,4541933713,0.333333
401864,749727821208117252,754048701400776704,0.353553
401865,1101448555,1737574513,1
401866,1837417136,3260163199,0.109109
401867,2488878284,780646765829562369,0.235702
401868,3394005099,463422854,0.707107
401869,2972747969,4776169636,0.447214
401870,3344005587,802962751865884672,0.707107
401871,3221526880,3270562015,0.408248
401872,471330976,66856037,0.169031
401873,17511258,2203408382,0.288675
401874,1032058076,303076383,0.707107
401875,4352293774,786985567,0.333333
401876,3075632478,800495996828422144,0.272166
401877,4521330855,756830758132649984,0.353553
401878,185834011,3340908196,0.816497
401879,780252826299666432,949728103,0.707107
401880,19845776,2882182229,0.5
401881,200090056,2315874241,0.408248
401882,65632975,775498945330028544,0.258199
401883,792134143920386048,795594061084246016,0.353553
401884,21253935,801240798683664384,0.25
401885,18707435,780646765829562369,0.833333
401886,2278717689,3221526880,0.707107
401887,2411128484,519553325,0.57735
401888,11886822,253677176,0.436436
401889,1854497286,4562200215,0.267261
401890,1011339350,775446236908310528,0.170389
401891,24393879,456874126,0.353553
401892,287260619,66393,1
401893,2534559344,4264113897,0.288675
401894,19358428,800495996828422144,0.235702
401895,62211890,713063391900729344,0.353553
401896,115110145,3389604502,1
401897,4350985586,800517089211469824,0.57735
401898,13957012,352280876,0.707107
401899,257134732,4250521660,0.308607
401900,1180622503,15502903,0.94388
401901,2712335673,715135364600606720,0.612372
401902,102397536,723251650174017536,0.223607
401903,436846029,803779755350827008,0.5
401904,3344005587,433360123,0.707107
401905,1555034425,4677007640,0.25
401906,3400547517,4419316115,1
401907,1480266476,456874126,0.353553
401908,1055484026,68741628,0.353553
401909,798272956401119237,93327360,1
401910,2415710580,749744611,0.447214
401911,2446943442,77509795,0.258199
401912,3340908196,3404728337,0.182574
401913,253677176,3050068869,0.755929
401914,26235861,40227122,0.353553
401915,27741488,2867485894,0.174078
401916,3254856364,546239230,0.707107
401917,352280876,771906755236401152,0.353553
401918,217554486,4888653922,1
401919,42138102,801240798683664384,0.288675
401920,1367543593,4521330855,0.288675
401921,29049770,40227122,0.353553
401922,632873556,734711686033182720,0.353553
401923,500843514,787044470613282816,0.235702
401924,303999844,3302596910,0.57735
401925,3710528536,745649909378990080,0.408248
401926,618055731,780646765829562369,0.588348
401927,2459835385,2863716447,0.204124
401928,781442824583741440,790575106124898304,0.176777
401929,632873556,703700133742034946,0.353553
401930,134552828,618055731,0.392232
401931,3213596445,720875149,0.353553
401932,134552828,315787899,0.353553
401933,2327565992,3380406579,0.160128
401934,2343872651,4874528374,1
401935,62211890,779870855836729344,0.353553
401936,19769739,2393275579,0.707107
401937,763703020198690816,767862828,0.516398
401938,21091983,66393,0.707107
401939,248387799,292236047,0.5
401940,1480266476,728221452927827969,0.474342
401941,436846029,4571814261,0.5
401942,185622716,705814755869470720,0.57735
401943,153283018,3300307786,0.507093
401944,36200895,575925999,0.218218
401945,3513831436,68741628,0.707107
401946,2393275579,770309357875716096,1
401947,1367543593,88718119,0.57735
401948,1849286274,313775431,0.5
401949,1145664181,303709614,1
401950,25677623,794786220005957632,0.353553
401951,2831617950,790779761521856514,0.707107
401952,2165136621,47080825,0.707107
401953,19358428,83578612,0.235702
401954,3394005099,4899231777,0.5
401955,152191413,746236470684311552,0.235702
401956,1849286274,786985567,0.816497
401957,2788001111,751034069824176128,0.707107
401958,1263752238,1327639712,0.204124
401959,13957012,29049770,0.707107
401960,1849286274,771539199329652736,0.316228
401961,4496549793,900259286,0.774597
401962,25677623,2863716447,0.25
401963,17927511,269921869,0.353553
401964,42307792,909562165,0.447214
401965,322879013,3249313867,0.5
401966,13957012,95220220,0.707107
401967,19769739,3394005099,0.707107
401968,426464556,724398031,0.204124
401969,246151786,792803253406822400,0.120386
401970,235954026,88104782,0.707107
401971,2856154741,775136513751326721,0.707107
401972,1160808384,237064482,1
401973,798190900744568833,799067897876254720,0.447214
401974,43748620,799067897876254720,0.169031
401975,24784028,3254856364,0.707107
401976,302226644,785317194695577605,0.377964
401977,2856154741,4531076896,0.447214
401978,424083365,455199792,0.707107
401979,3376927462,738509183952113664,0.5
401980,44959884,4559222536,0.57735
401981,1055484026,736750781093707776,0.5
401982,1854497286,805905864,0.267261
401983,20338242,775446236908310528,0.254
401984,22071268,564852155,0.408248
401985,118165489,280243372,0.67082
401986,2393275579,2902080735,0.57735
401987,259383450,2641856689,0.5
401988,134552828,372562995,0.223607
401989,2800236995,2824903451,0.57735
401990,1291100928,3249313867,0.5
401991,280243372,4721574708,0.474342
401992,1964701855,4319786381,0.408248
401993,594937448,930084780,0.707107
401994,426464556,54077506,0.5
401995,200090056,794786220005957632,0.288675
401996,483415153,746236470684311552,0.408248
401997,745319037677211652,798875398431973376,0.5
401998,1327639712,316123855,0.353553
401999,13957012,253677176,0.755929
402000,19141355,604589648,0.57735
402001,152191413,4531076896,0.516398
402002,23954327,456874126,0.67082
402003,61176427,771539199329652736,0.316228
402004,155223088,2972875817,0.707107
402005,3798312976,937019478,0.258199
402006,792803253406822400,91696116,0.147442
402007,19141355,737760101193256961,0.57735
402008,179130402,3081581745,0.707107
402009,1374528007,904863313,0.5
402010,15755071,4269534859,0.316228
402011,20181975,2858541770,0.353553
402012,27238516,74265783,1
402013,384005220,774686030406365184,0.288675
402014,103435491,26071765,0.57735
402015,18290737,451819108,0.333333
402016,1338726187,477191708,0.5
402017,268963141,419081441,0.333333
402018,18707435,4842807674,0.57735
402019,1235761177,4250521660,0.5
402020,152191413,771539199329652736,0.258199
402021,19358428,33178426,0.408248
402022,519553325,793424481704345604,0.5
402023,222566126,3798312976,0.408248
402024,2777610968,747143836837814276,0.353553
402025,164833055,746736462050267136,0.707107
402026,24393879,42307792,0.5
402027,2863716447,738509183952113664,0.25
402028,4531076896,766033496917864448,0.383482
402029,1589798510,3249313867,0.707107
402030,207046341,2696578399,1
402031,824450408,83578612,0.288675
402032,3798312976,4571814261,0.408248
402033,2853872685,42307792,0.447214
402034,217554486,237994971,1
402035,303999844,74265783,1
402036,426464556,4834537559,0.707107
402037,291846447,4704039667,0.316228
402038,3825968584,87481029,0.707107
402039,4842807674,766735508865032192,0.094916
402040,31360081,719939067136385024,0.707107
402041,119161370,2461112153,0.408248
402042,2788398650,618055731,0.196116
402043,1849286274,775446236908310528,0.127
402044,302226644,869818514,0.288675
402045,757689964482142208,939190178,0.5
402046,85386747,869818514,0.57735
402047,4097161,715135364600606720,0.5
402048,1263752238,15502903,0.516398
402049,19845776,2539037971,0.408248
402050,2496377724,448250130,0.223607
402051,171205760,73699803,0.57735
402052,775446236908310528,939190178,0.359211
402053,3050068869,93327360,1
402054,3413198241,4834537559,0.5
402055,19669334,3183768157,0.223607
402056,292236047,745319037677211652,0.5
402057,3404611078,4319786381,0.408248
402058,119161370,1859935914,0.408248
402059,1011339350,4521330855,0.474342
402060,29049770,54077506,0.707107
402061,137165451,2459835385,0.258199
402062,19358428,25377285,0.333333
402063,303999844,448250130,0.707107
402064,2343872651,723762751596822528,0.463524
402065,1887375954,222566126,0.5
402066,36200895,764111195527847936,0.288675
402067,2691309440,397467224,0.57735
402068,2831617950,28838168,0.5
402069,2867485894,66212407,0.213201
402070,3300307786,4097161,0.316228
402071,448250130,618055731,0.27735
402072,338317842,780646765829562369,0.235702
402073,456874126,459561926,0.5
402074,514982892,715135364600606720,0.707107
402075,88104782,937019478,0.447214
402076,11886822,43748620,0.218218
402077,746236470684311552,9002382,0.288675
402078,1389790676,723251650174017536,0.182574
402079,26235861,824450408,0.5
402080,2248582168,766735508865032192,0.164399
402081,4496549793,824450408,0.547723
402082,2712335673,95220220,0.612372
402083,1263752238,3254856364,0.57735
402084,153283018,190878483,0.39036
402085,1849286274,904349491,0.5
402086,66212407,88104782,0.707107
402087,1255387315,271883403,0.57735
402088,318023873,708458185494040576,0.5
402089,2837527839,3249313867,0.5
402090,2365368334,4264113897,0.5
402091,2393275579,3389604502,1
402092,2848705919,930084780,0.447214
402093,766735508865032192,796782916491612160,0.082199
402094,140566783,31122582,0.707107
402095,802155761279311872,873782834,0.316228
402096,245573252,3116178603,0.707107
402097,1032058076,892794858,0.57735
402098,118165489,2882182229,0.707107
402099,3411044242,34705680,0.408248
402100,604589648,766735508865032192,0.164399
402101,19505072,771539199329652736,0.223607
402102,21091983,909562165,0.316228
402103,2792672981,59098490,0.333333
402104,30632043,734711686033182720,0.408248
402105,40625668,770309357875716096,1
402106,1669932314,804245634417102848,0.316228
402107,1849286274,3394005099,0.707107
402108,205897486,937019478,0.4
402109,1011339350,500843514,0.774597
402110,2240033851,2278717689,0.5
402111,372562995,85080476,0.316228
402112,269921869,770309357875716096,0.707107
402113,303709614,746736462050267136,0.707107
402114,1367543593,1555034425,0.204124
402115,767862828,784415888548265984,0.447214
402116,280243372,471330976,0.253546
402117,268963141,45838753,0.333333
402118,23954327,24393879,0.474342
402119,3513831436,780509014769733633,1
402120,2743082981,785317194695577605,0.436436
402121,2902080735,33178426,0.408248
402122,19845776,257134732,0.308607
402123,19141355,4776169636,0.516398
402124,104154637,237064482,1
402125,1886957647,812863092,0.353553
402126,1180622503,1374528007,0.213201
402127,11886822,137165451,0.258199
402128,2972747969,794612125704523776,1
402129,1014042056,61176427,0.133631
402130,1558645760,576427870,0.57735
402131,745649909378990080,751034069824176128,0.5
402132,451819108,66212407,0.408248
402133,703700133742034946,799067897876254720,0.316228
402134,1589798510,723251650174017536,0.316228
402135,134552828,2853872685,0.223607
402136,207046341,291846447,0.447214
402137,2853872685,2892484043,0.223607
402138,1407958339,788748702483611648,0.5
402139,3411044242,824450408,0.5
402140,3222937730,723251650174017536,0.111803
402141,1658846071,167034819,0.894427
402142,2749640440,541328418,0.408248
402143,2730391538,751034069824176128,0.707107
402144,241583780,632873556,0.5
402145,25677623,4350985586,0.707107
402146,4319786381,804740200870055936,0.57735
402147,1291100928,801240798683664384,0.25
402148,4899231777,775541978691997696,0.344124
402149,4097161,713063391900729344,0.25
402150,315787899,527949804,0.213201
402151,19669334,712976695,0.316228
402152,3213596445,546239230,0.353553
402153,2459835385,26071765,0.333333
402154,734711686033182720,803015757873483776,0.353553
402155,2837527839,2882182229,0.5
402156,134552828,17309168,0.5
402157,302226644,390208861,0.471405
402158,353389910,483415153,0.57735
402159,3404611078,594937448,0.5
402160,3344005587,62211890,0.707107
402161,115110145,2777610968,0.707107
402162,16561729,798190900744568833,0.288675
402163,246151786,4521330855,0.288675
402164,19505072,291846447,0.223607
402165,227490287,441364324,0.447214
402166,17511258,792134143920386048,0.25
402167,2902080735,384005220,0.471405
402168,117804245,17927511,0.5
402169,2712335673,745649909378990080,0.612372
402170,303999844,874859443,1
402171,1148894288,869818514,0.57735
402172,265245636,748061061300035584,0.408248
402173,107036446,24784028,0.288675
402174,390208861,719939067136385024,0.942809
402175,792803253406822400,797794080180895744,0.120386
402176,3093907031,937019478,0.316228
402177,318023873,804740200870055936,0.707107
402178,103435491,322879013,0.707107
402179,103435491,2349351162,0.707107
402180,179130402,794792561533538304,0.353553
402181,241583780,2853872685,0.447214
402182,2871029992,345236851,0.707107
402183,4250521660,604589648,0.707107
402184,576427870,937019478,0.258199
402185,292236047,4531076896,0.316228
402186,1308083862,2204132642,0.755929
402187,103435491,4571814261,0.707107
402188,4831284916,770309357875716096,0.5
402189,22071268,245385426,0.707107
402190,42624414,4865253027,0.316228
402191,61176427,95220220,0.25
402192,235954026,795594061084246016,0.5
402193,303076383,62074058,0.707107
402194,3116178603,723251650174017536,0.316228
402195,426464556,59098490,0.288675
402196,3644832255,779870855836729344,0.33541
402197,102635510,315787899,0.5
402198,103435491,198238726,0.377964
402199,1173756973,4097161,0.707107
402200,1658846071,322879013,0.632456
402201,2204132642,2856154741,0.755929
402202,1173756973,2997250788,0.707107
402203,16548855,900259286,0.666667
402204,75331878,781442824583741440,0.288675
402205,2327565992,527949804,0.083624
402206,2749640440,28615971,1
402207,3093907031,774686030406365184,0.25
402208,459561926,775498945330028544,0.316228
402209,775541978691997696,800495996828422144,0.280976
402210,1327639712,3344005587,0.25
402211,24784028,527949804,0.213201
402212,1964701855,75331878,0.408248
402213,19505072,23954327,0.474342
402214,108573123,207046341,0.707107
402215,19141355,333235689,0.408248
402216,235954026,763703020198690816,0.408248
402217,17927511,751034069824176128,0.353553
402218,287260619,449600949,0.666667
402219,2393275579,749727821208117252,1
402220,30632043,774686030406365184,0.204124
402221,393654944,613796565,0.316228
402222,19505072,3300307786,0.223607
402223,31122582,618055731,0.392232
402224,738509183952113664,930084780,0.707107
402225,115110145,737760101193256961,1
402226,179130402,4531076896,0.316228
402227,604589648,800495996828422144,0.408248
402228,4269534859,4830951183,0.447214
402229,17309168,780646765829562369,0.333333
402230,1471100606,66393,1
402231,27238516,4097161,0.707107
402232,4030552332,4776169636,0.316228
402233,2730391538,369611457,1
402234,632873556,754230919633010688,0.353553
402235,1849286274,433360123,0.707107
402236,121172530,2282325169,0.57735
402237,122025735,3254856364,0.707107
402238,393684881,736750781093707776,0.57735
402239,2230135597,441214858,0.288675
402240,794612125704523776,804740200870055936,1
402241,117060803,309004477,1
402242,163001527,372562995,0.632456
402243,2204132642,45838753,0.218218
402244,66393,796408798932041728,1
402245,1407958339,564852155,0.57735
402246,2248582168,3093907031,0.707107
402247,117060803,257134732,0.218218
402248,2315874241,2882182229,0.5
402249,122448174,325053871,0.316228
402250,200090056,2837527839,0.408248
402251,26235861,3305171909,0.707107
402252,26686224,333565814,1
402253,1011339350,909562165,0.424264
402254,280243372,774686030406365184,0.237171
402255,372562995,610955831,0.223607
402256,302631559,3222937730,0.353553
402257,1658846071,241583780,0.894427
402258,2230135597,3404728337,0.258199
402259,3300307786,456874126,0.316228
402260,2777610968,93327360,0.707107
402261,250704226,302226644,0.447214
402262,3404728337,788748702483611648,0.223607
402263,1215948218,1265666203,0.57735
402264,1180622503,19141355,0.522233
402265,772591272993361920,780646765829562369,0.235702
402266,4425296357,770309357875716096,0.707107
402267,564852155,742664931217178624,0.57735
402268,2992942526,448250130,0.707107
402269,1324655137,780252826299666432,1
402270,1471100606,751034069824176128,0.707107
402271,2864142413,77509795,0.408248
402272,4830951183,790575106124898304,0.353553
402273,2230135597,795594061084246016,0.408248
402274,103435491,18290737,0.57735
402275,241583780,43748620,0.377964
402276,345236851,47080825,0.707107
402277,2712335673,800517089211469824,0.666667
402278,237977063,764111195527847936,0.353553
402279,351231296,4776169636,0.316228
402280,2853872685,794786220005957632,0.223607
402281,270921976,280243372,0.387298
402282,205897486,4521330855,0.447214
