id,source,target,weight
106964,3394005099,463422854,0.125
106965,2972747969,4776169636,0.05
106966,3344005587,802962751865884672,0.125
106967,3221526880,3270562015,0.0625
106968,471330976,66856037,0.022727
106969,17511258,2203408382,0.041667
106970,1032058076,303076383,0.125
106971,4352293774,786985567,0.05
106972,3075632478,800495996828422144,0.025
106973,4521330855,756830758132649984,0.05
106974,185834011,3340908196,0.0625
106975,780252826299666432,949728103,0.125
106976,19845776,2882182229,0.083333
106977,200090056,2315874241,0.0625
106978,65632975,775498945330028544,0.035714
106979,792134143920386048,795594061084246016,0.05
106980,21253935,801240798683664384,0.027778
106981,18707435,780646765829562369,0.017857
106982,2278717689,3221526880,0.125
106983,2411128484,519553325,0.083333
106985,1854497286,4562200215,0.002359
106986,1011339350,775446236908310528,0.011364
106987,24393879,456874126,0.05
106988,287260619,66393,0.25
106989,2534559344,4264113897,0.041667
106990,19358428,800495996828422144,0.03125
106991,62211890,713063391900729344,0.03125
106992,115110145,3389604502,0.25
106993,4350985586,800517089211469824,0.083333
106994,13957012,352280876,0.125
106995,257134732,4250521660,0.017857
106997,2712335673,715135364600606720,0.035714
106998,102397536,723251650174017536,0.022727
106999,436846029,803779755350827008,0.083333
107000,3344005587,433360123,0.083333
107001,1555034425,4677007640,0.027778
107002,3400547517,4419316115,0.25
107003,1480266476,456874126,0.05
107004,1055484026,68741628,0.05
107005,798272956401119237,93327360,0.25
107006,2415710580,749744611,0.05
107007,2446943442,77509795,0.035714
107008,3340908196,3404728337,0.03125
107009,253677176,3050068869,0.05
107010,26235861,40227122,0.05
107011,27741488,2867485894,0.019231
107012,3254856364,546239230,0.125
107013,352280876,771906755236401152,0.019231
107014,217554486,4888653922,0.25
107015,42138102,801240798683664384,0.022727
107016,1367543593,4521330855,0.041667
107017,29049770,40227122,0.05
107018,632873556,734711686033182720,0.05
107019,500843514,787044470613282816,0.041667
107020,303999844,3302596910,0.083333
107021,3710528536,745649909378990080,0.0625
107022,618055731,780646765829562369,0.045455
107023,2459835385,2863716447,0.025
107024,781442824583741440,790575106124898304,0.022727
107025,632873556,703700133742034946,0.05
107026,134552828,618055731,0.016667
107027,3213596445,720875149,0.05
107028,134552828,315787899,0.05
107029,2327565992,3380406579,0.016667
107030,2343872651,4874528374,0.25
107031,62211890,779870855836729344,0.03125
107032,19769739,2393275579,0.125
107033,763703020198690816,767862828,0.05
107034,21091983,66393,0.125
107035,248387799,292236047,0.083333
107036,1480266476,728221452927827969,0.022727
107037,436846029,4571814261,0.083333
107038,185622716,705814755869470720,0.083333
107039,153283018,3300307786,0.0625
107040,36200895,575925999,0.015625
107041,3513831436,68741628,0.083333
107042,2393275579,770309357875716096,0.25
107043,1367543593,88718119,0.0625
107044,1849286274,313775431,0.083333
107045,1145664181,303709614,0.25
107046,25677623,794786220005957632,0.05
107047,2831617950,790779761521856514,0.125
107048,2165136621,47080825,0.125
107049,19358428,83578612,0.03125
107050,3394005099,4899231777,0.0625
107051,152191413,746236470684311552,0.017857
107052,1849286274,786985567,0.166667
107053,2788001111,751034069824176128,0.0625
107054,1263752238,1327639712,0.025
107055,13957012,29049770,0.125
106946,87481029,88893451,0.75
106996,1180622503,15502903,0.678572
107056,1849286274,771539199329652736,0.041667
107057,4496549793,900259286,0.027778
107058,25677623,2863716447,0.027778
107059,17927511,269921869,0.05
107060,42307792,909562165,0.05
107061,322879013,3249313867,0.083333
107062,13957012,95220220,0.125
107063,19769739,3394005099,0.125
107064,426464556,724398031,0.027778
107065,246151786,792803253406822400,0.022727
107066,235954026,88104782,0.125
107067,2856154741,775136513751326721,0.125
107068,1160808384,237064482,0.125
107069,798190900744568833,799067897876254720,0.071429
107070,43748620,799067897876254720,0.022727
107071,24784028,3254856364,0.125
107072,302226644,785317194695577605,0.03125
107073,2856154741,4531076896,0.05
107074,424083365,455199792,0.125
107075,3376927462,738509183952113664,0.083333
107077,1055484026,736750781093707776,0.0625
107078,1854497286,805905864,0.002359
107079,20338242,775446236908310528,0.0125
107080,22071268,564852155,0.0625
107081,118165489,280243372,0.020833
107082,2393275579,2902080735,0.083333
107083,259383450,2641856689,0.083333
107084,134552828,372562995,0.03125
107085,2800236995,2824903451,0.083333
107086,1291100928,3249313867,0.083333
107087,280243372,4721574708,0.019231
107088,1964701855,4319786381,0.0625
107089,594937448,930084780,0.125
107090,426464556,54077506,0.0625
107091,200090056,794786220005957632,0.041667
107092,483415153,746236470684311552,0.020833
107093,745319037677211652,798875398431973376,0.083333
107094,1327639712,316123855,0.03125
107095,13957012,253677176,0.05
107096,19141355,604589648,0.083333
107097,152191413,4531076896,0.083333
107098,23954327,456874126,0.05
107099,61176427,771539199329652736,0.045455
107100,155223088,2972875817,0.125
107101,3798312976,937019478,0.035714
107102,792803253406822400,91696116,0.025
107103,19141355,737760101193256961,0.083333
107104,179130402,3081581745,0.125
107105,1374528007,904863313,0.083333
107106,15755071,4269534859,0.041667
107107,20181975,2858541770,0.05
107108,27238516,74265783,0.25
107109,384005220,774686030406365184,0.022727
107110,103435491,26071765,0.083333
107111,18290737,451819108,0.03125
107112,1338726187,477191708,0.083333
107113,268963141,419081441,0.05
107114,18707435,4842807674,0.083333
107115,1235761177,4250521660,0.083333
107116,152191413,771539199329652736,0.035714
107117,19358428,33178426,0.0625
107118,519553325,793424481704345604,0.0625
107119,222566126,3798312976,0.0625
107120,2777610968,747143836837814276,0.05
107121,164833055,746736462050267136,0.125
107122,24393879,42307792,0.0625
107123,2863716447,738509183952113664,0.027778
107124,4531076896,766033496917864448,0.02381
107125,1589798510,3249313867,0.125
107126,207046341,2696578399,0.25
107127,824450408,83578612,0.035714
107128,3798312976,4571814261,0.0625
107129,2853872685,42307792,0.05
107130,217554486,237994971,0.125
107131,303999844,74265783,0.25
107132,426464556,4834537559,0.125
107133,291846447,4704039667,0.041667
107134,3825968584,87481029,0.125
107135,4842807674,766735508865032192,0.013158
107136,31360081,719939067136385024,0.125
107137,119161370,2461112153,0.0625
107138,2788398650,618055731,0.016667
107139,1849286274,775446236908310528,0.0125
107140,302226644,869818514,0.041667
107141,757689964482142208,939190178,0.0625
107142,85386747,869818514,0.083333
107143,4097161,715135364600606720,0.083333
107144,1263752238,15502903,0.083333
107145,19845776,2539037971,0.0625
107146,2496377724,448250130,0.035714
107147,171205760,73699803,0.083333
107148,775446236908310528,939190178,0.013158
107149,3050068869,93327360,0.25
107150,3413198241,4834537559,0.083333
107151,19669334,3183768157,0.03125
107152,292236047,745319037677211652,0.083333
107153,3404611078,4319786381,0.0625
107154,119161370,1859935914,0.0625
107155,1011339350,4521330855,0.035714
107156,29049770,54077506,0.125
107157,137165451,2459835385,0.035714
107158,19358428,25377285,0.05
107159,303999844,448250130,0.125
107160,2343872651,723762751596822528,0.005319
107161,1887375954,222566126,0.083333
107162,36200895,764111195527847936,0.041667
