id,source,target,weight
149219,3235220435,85386747,0.176777
149220,745319037677211652,88104782,0.176777
149221,15755071,16561729,0.102062
149222,115110145,745319037677211652,0.176777
149223,122448174,1413793885,0.079057
149224,1658846071,4350985586,0.223607
149225,756830758132649984,803772858560352256,0.102062
149226,228463271,2494139340,0.144338
149227,3404728337,66212407,0.079057
149228,3300307786,9002382,0.079057
149229,2349351162,9002382,0.125
149230,1011339350,738509183952113664,0.167705
149231,2641856689,746236470684311552,0.072169
149232,24393879,627865229,0.0625
149233,152191413,17720161,0.102062
149234,4830951183,798272956401119237,0.25
149235,2730391538,4842807674,0.144338
149236,117060803,2343872651,0.25
149237,3305171909,791406684807827456,0.176777
149238,241583780,384005220,0.204124
149239,2864142413,937019478,0.079057
149240,2446943442,802962751865884672,0.111804
149241,287260619,4704039667,0.176777
149242,142602124,780646765829562369,0.041667
149244,140566783,1859935914,0.125
149245,2204132642,2315874241,0.133631
149246,419081441,61176427,0.051031
149247,1367543593,4350985586,0.144338
149248,3081581745,4831284916,0.125
149249,26071765,771539199329652736,0.06455
149250,2534559344,2848705919,0.06455
149251,2973660171,4874528374,0.102062
149252,1471100606,763703020198690816,0.144338
149253,4352293774,576427870,0.083333
149254,2641856689,900259286,0.176777
149255,546239230,892794858,0.102062
149256,2792672981,93327360,0.144338
149257,1145664181,117060803,0.25
149258,1555034425,2211027127,0.033408
149259,17927511,3404728337,0.055902
149260,2712335673,775136513751326721,0.153093
149261,471330976,788748702483611648,0.047246
149262,715135364600606720,900259286,0.176777
149263,483415153,802950771788681216,0.111804
149264,117804245,15755071,0.176777
149265,433360123,788748702483611648,0.125
149266,1837417136,3843064953,0.047246
149267,2831617950,2853872685,0.079057
149268,797794080180895744,798875398431973376,0.102062
149269,353389910,780646765829562369,0.120281
149270,21091983,73699803,0.176777
149271,4496549793,798272956401119237,0.193649
149272,766033496917864448,981763526,0.030317
149273,2278717689,318023873,0.176777
149274,746236470684311552,780646765829562369,0.085052
149275,449600949,748061061300035584,0.096225
149276,2230135597,2800236995,0.144338
149277,1180622503,4888653922,0.150756
149278,34705680,3798312976,0.083333
149279,2539037971,2560206498,0.062994
149280,18707435,257134732,0.109109
149281,113018311,781442824583741440,0.088388
149282,16548855,25377285,0.096225
149283,241583780,3413198241,0.176777
149284,322879013,527949804,0.0533
149285,153283018,3050068869,0.188982
149286,2461112153,42138102,0.144338
149287,3075632478,802155761279311872,0.117851
149288,2393275579,775541978691997696,0.172062
149289,153283018,763703020198690816,0.109109
149290,431089161,746236470684311552,0.102062
149291,19505072,790779761521856514,0.125
149292,3260163199,779870855836729344,0.036085
149293,17720161,3389604502,0.176777
149294,1107329186,1737574513,0.25
149295,4425296357,802155761279311872,0.25
149296,2883583489,2892484043,0.088388
149297,3344005587,712976695,0.125
149298,2428776326,302631559,0.144338
149299,2730391538,484198340,0.25
149300,249885589,904349491,0.125
149301,119161370,4250521660,0.102062
149302,2278717689,712976695,0.176777
149303,1589798510,1859935914,0.176777
149304,2788001111,794792561533538304,0.125
149305,164833055,719939067136385024,0.25
149306,31360081,4776169636,0.079057
149307,483415153,95220220,0.176777
149308,1265666203,19669334,0.06455
149309,43748620,792803253406822400,0.019703
149310,217554486,2921463862,0.25
149311,1658846071,88718119,0.223607
149312,2788398650,95220220,0.088388
149313,4289485636,766033496917864448,0.121268
149314,1291100928,448250130,0.125
149315,2892484043,298452157,0.088388
149316,280243372,803772858560352256,0.096825
149317,2892368815,4874528374,0.25
149318,1374528007,500843514,0.144338
149319,2428776326,904349491,0.102062
149320,3305171909,40227122,0.125
149321,1327639712,4619070748,0.051031
149322,122448174,304517257,0.079057
149323,137165451,2856154741,0.111804
149324,2892484043,345236851,0.125
149325,241640955,295851843,0.25
149326,2557331785,4830951183,0.144338
149327,115110145,1308083862,0.25
149328,4776169636,798875398431973376,0.079057
149331,3400547517,618055731,0.196116
149332,2882182229,754230919633010688,0.125
149333,4289485636,991855608,0.176777
149334,1465205899,798875398431973376,0.176777
149335,1173756973,54077506,0.25
149336,1049978412,1289813305,0.079057
149337,2992942526,66393,0.25
149338,3798312976,767862828,0.1291
149339,1932657667,758491329894748160,0.144338
149340,115777637,995443722,0.25
149341,1180622503,3302596910,0.04352
149342,18018468,4541933713,0.083333
149343,749727821208117252,754048701400776704,0.088388
149344,1101448555,1737574513,0.25
149345,1837417136,3260163199,0.027277
149346,2488878284,780646765829562369,0.058926
149347,3394005099,463422854,0.176777
149348,2972747969,4776169636,0.111804
149349,3344005587,802962751865884672,0.176777
149350,3221526880,3270562015,0.102062
149351,471330976,66856037,0.042258
149352,17511258,2203408382,0.072169
149353,1032058076,303076383,0.176777
149354,4352293774,786985567,0.083333
149355,3075632478,800495996828422144,0.068042
149356,4521330855,756830758132649984,0.088388
149357,185834011,3340908196,0.204124
149358,780252826299666432,949728103,0.176777
149359,19845776,2882182229,0.125
149360,200090056,2315874241,0.102062
149361,65632975,775498945330028544,0.06455
149362,792134143920386048,795594061084246016,0.088388
149363,21253935,801240798683664384,0.0625
149364,18707435,780646765829562369,0.208333
149365,2278717689,3221526880,0.176777
149366,2411128484,519553325,0.144338
149368,1854497286,4562200215,0.066815
149369,1011339350,775446236908310528,0.042597
149370,24393879,456874126,0.088388
149371,287260619,66393,0.25
149372,2534559344,4264113897,0.072169
149373,19358428,800495996828422144,0.058926
149374,62211890,713063391900729344,0.088388
149375,115110145,3389604502,0.25
149376,4350985586,800517089211469824,0.144338
149377,13957012,352280876,0.176777
149378,257134732,4250521660,0.077152
149380,2712335673,715135364600606720,0.153093
149381,102397536,723251650174017536,0.055902
149382,436846029,803779755350827008,0.125
149383,3344005587,433360123,0.176777
149384,1555034425,4677007640,0.0625
149385,3400547517,4419316115,0.25
149386,1480266476,456874126,0.088388
149387,1055484026,68741628,0.088388
149388,798272956401119237,93327360,0.25
149389,2415710580,749744611,0.111804
149390,2446943442,77509795,0.06455
149391,3340908196,3404728337,0.045644
149392,253677176,3050068869,0.188982
149393,26235861,40227122,0.088388
149394,27741488,2867485894,0.04352
149395,3254856364,546239230,0.176777
149396,352280876,771906755236401152,0.088388
149397,217554486,4888653922,0.25
149398,42138102,801240798683664384,0.072169
149399,1367543593,4521330855,0.072169
149400,29049770,40227122,0.088388
149401,632873556,734711686033182720,0.088388
149402,500843514,787044470613282816,0.058926
149403,303999844,3302596910,0.144338
149404,3710528536,745649909378990080,0.102062
149405,618055731,780646765829562369,0.147087
149406,2459835385,2863716447,0.051031
149407,781442824583741440,790575106124898304,0.044194
149408,632873556,703700133742034946,0.088388
149409,134552828,618055731,0.098058
149410,3213596445,720875149,0.088388
149411,134552828,315787899,0.088388
149412,2327565992,3380406579,0.040032
149413,2343872651,4874528374,0.25
149414,62211890,779870855836729344,0.088388
149415,19769739,2393275579,0.176777
149416,763703020198690816,767862828,0.1291
149417,21091983,66393,0.176777
149418,248387799,292236047,0.125
149419,1480266476,728221452927827969,0.118586
149420,436846029,4571814261,0.125
149421,185622716,705814755869470720,0.144338
149422,153283018,3300307786,0.126773
149423,36200895,575925999,0.054555
149424,3513831436,68741628,0.176777
149425,2393275579,770309357875716096,0.25
149426,1367543593,88718119,0.144338
149427,1849286274,313775431,0.125
149428,1145664181,303709614,0.25
149429,25677623,794786220005957632,0.088388
149430,2831617950,790779761521856514,0.176777
149431,2165136621,47080825,0.176777
149432,19358428,83578612,0.058926
149433,3394005099,4899231777,0.125
149434,152191413,746236470684311552,0.058926
149435,1849286274,786985567,0.204124
149436,2788001111,751034069824176128,0.176777
149437,1263752238,1327639712,0.051031
149438,13957012,29049770,0.176777
149329,87481029,88893451,0.75
149379,1180622503,15502903,0.912747
149439,1849286274,771539199329652736,0.079057
149440,4496549793,900259286,0.193649
149441,25677623,2863716447,0.0625
149442,17927511,269921869,0.088388
149443,42307792,909562165,0.111804
149444,322879013,3249313867,0.125
149445,13957012,95220220,0.176777
149446,19769739,3394005099,0.176777
149447,426464556,724398031,0.051031
149448,246151786,792803253406822400,0.030097
149449,235954026,88104782,0.176777
149450,2856154741,775136513751326721,0.176777
149451,1160808384,237064482,0.25
149452,798190900744568833,799067897876254720,0.111804
149453,43748620,799067897876254720,0.042258
149454,24784028,3254856364,0.176777
149455,302226644,785317194695577605,0.094491
149456,2856154741,4531076896,0.111804
149457,424083365,455199792,0.176777
149458,3376927462,738509183952113664,0.125
149460,1055484026,736750781093707776,0.125
149461,1854497286,805905864,0.066815
149462,20338242,775446236908310528,0.0635
149463,22071268,564852155,0.102062
149464,118165489,280243372,0.167705
149465,2393275579,2902080735,0.144338
149466,259383450,2641856689,0.125
149467,134552828,372562995,0.055902
149468,2800236995,2824903451,0.144338
149469,1291100928,3249313867,0.125
149470,280243372,4721574708,0.118586
149471,1964701855,4319786381,0.102062
149472,594937448,930084780,0.176777
149473,426464556,54077506,0.125
149474,200090056,794786220005957632,0.072169
149475,483415153,746236470684311552,0.102062
149476,745319037677211652,798875398431973376,0.125
149477,1327639712,316123855,0.088388
149478,13957012,253677176,0.188982
149479,19141355,604589648,0.144338
149480,152191413,4531076896,0.1291
149481,23954327,456874126,0.167705
149482,61176427,771539199329652736,0.079057
149483,155223088,2972875817,0.176777
149484,3798312976,937019478,0.06455
149485,792803253406822400,91696116,0.036861
149486,19141355,737760101193256961,0.144338
149487,179130402,3081581745,0.176777
149488,1374528007,904863313,0.125
149489,15755071,4269534859,0.079057
149490,20181975,2858541770,0.088388
149491,27238516,74265783,0.25
149492,384005220,774686030406365184,0.072169
149493,103435491,26071765,0.144338
149494,18290737,451819108,0.083333
149495,1338726187,477191708,0.125
149496,268963141,419081441,0.083333
149497,18707435,4842807674,0.144338
149498,1235761177,4250521660,0.125
149499,152191413,771539199329652736,0.06455
149500,19358428,33178426,0.102062
149501,519553325,793424481704345604,0.125
149502,222566126,3798312976,0.102062
149503,2777610968,747143836837814276,0.088388
149504,164833055,746736462050267136,0.176777
149505,24393879,42307792,0.125
149506,2863716447,738509183952113664,0.0625
149507,4531076896,766033496917864448,0.095871
149508,1589798510,3249313867,0.176777
149509,207046341,2696578399,0.25
149510,824450408,83578612,0.072169
149511,3798312976,4571814261,0.102062
149512,2853872685,42307792,0.111804
149513,217554486,237994971,0.25
149514,303999844,74265783,0.25
149515,426464556,4834537559,0.176777
149516,291846447,4704039667,0.079057
149517,3825968584,87481029,0.176777
149518,4842807674,766735508865032192,0.023729
149519,31360081,719939067136385024,0.176777
149520,119161370,2461112153,0.102062
149521,2788398650,618055731,0.049029
149522,1849286274,775446236908310528,0.03175
149523,302226644,869818514,0.072169
149524,757689964482142208,939190178,0.125
149525,85386747,869818514,0.144338
149526,4097161,715135364600606720,0.125
149527,1263752238,15502903,0.1291
149528,19845776,2539037971,0.102062
149529,2496377724,448250130,0.055902
149530,171205760,73699803,0.144338
149531,775446236908310528,939190178,0.089803
149532,3050068869,93327360,0.25
149533,3413198241,4834537559,0.125
149534,19669334,3183768157,0.055902
149535,292236047,745319037677211652,0.125
149536,3404611078,4319786381,0.102062
149537,119161370,1859935914,0.102062
149538,1011339350,4521330855,0.118586
149539,29049770,54077506,0.176777
149540,137165451,2459835385,0.06455
149541,19358428,25377285,0.083333
149542,303999844,448250130,0.176777
149543,2343872651,723762751596822528,0.115881
149544,1887375954,222566126,0.125
149545,36200895,764111195527847936,0.072169
149546,2691309440,397467224,0.144338
149547,2831617950,28838168,0.125
149548,2867485894,66212407,0.0533
149549,3300307786,4097161,0.079057
149550,448250130,618055731,0.069338
149551,338317842,780646765829562369,0.058926
149552,456874126,459561926,0.125
149553,514982892,715135364600606720,0.176777
149554,88104782,937019478,0.111804
149555,11886822,43748620,0.054555
149556,746236470684311552,9002382,0.072169
149557,1389790676,723251650174017536,0.045644
149558,26235861,824450408,0.125
149559,2248582168,766735508865032192,0.0411
149560,4496549793,824450408,0.136931
149561,2712335673,95220220,0.153093
149562,1263752238,3254856364,0.144338
149563,153283018,190878483,0.09759
149564,1849286274,904349491,0.125
149565,66212407,88104782,0.176777
149566,1255387315,271883403,0.144338
149567,318023873,708458185494040576,0.125
149568,2837527839,3249313867,0.125
149569,2365368334,4264113897,0.125
149570,2393275579,3389604502,0.25
149571,2848705919,930084780,0.111804
149572,766735508865032192,796782916491612160,0.02055
149573,140566783,31122582,0.176777
149574,802155761279311872,873782834,0.079057
149575,245573252,3116178603,0.176777
149576,1032058076,892794858,0.144338
149577,118165489,2882182229,0.176777
149578,3411044242,34705680,0.102062
149579,604589648,766735508865032192,0.0411
149580,19505072,771539199329652736,0.055902
149581,21091983,909562165,0.079057
149582,2792672981,59098490,0.083333
149583,30632043,734711686033182720,0.102062
149584,40625668,770309357875716096,0.25
149585,1669932314,804245634417102848,0.079057
149586,1849286274,3394005099,0.176777
149587,205897486,937019478,0.1
149588,1011339350,500843514,0.193649
149589,2240033851,2278717689,0.125
149590,372562995,85080476,0.079057
149591,269921869,770309357875716096,0.176777
149592,303709614,746736462050267136,0.176777
149593,1367543593,1555034425,0.051031
149594,767862828,784415888548265984,0.111804
149595,280243372,471330976,0.063387
149596,268963141,45838753,0.083333
149597,23954327,24393879,0.118586
149598,3513831436,780509014769733633,0.25
149599,2743082981,785317194695577605,0.109109
149600,2902080735,33178426,0.102062
149601,19845776,257134732,0.077152
149602,19141355,4776169636,0.1291
149603,104154637,237064482,0.25
149604,1886957647,812863092,0.088388
149605,1180622503,1374528007,0.0533
149606,11886822,137165451,0.06455
149607,2972747969,794612125704523776,0.25
149608,1014042056,61176427,0.033408
149609,1558645760,576427870,0.144338
149610,745649909378990080,751034069824176128,0.125
149611,451819108,66212407,0.102062
149612,703700133742034946,799067897876254720,0.079057
149613,1589798510,723251650174017536,0.079057
149614,134552828,2853872685,0.055902
149616,2853872685,2892484043,0.055902
149617,1407958339,788748702483611648,0.125
149618,3411044242,824450408,0.125
149619,3222937730,723251650174017536,0.027951
149620,1658846071,167034819,0.223607
149621,2749640440,541328418,0.102062
149622,2730391538,751034069824176128,0.176777
149623,241583780,632873556,0.125
149624,25677623,4350985586,0.176777
149625,4319786381,804740200870055936,0.144338
149626,1291100928,801240798683664384,0.0625
149627,4899231777,775541978691997696,0.086031
149628,4097161,713063391900729344,0.0625
149629,315787899,527949804,0.0533
149630,19669334,712976695,0.079057
149631,3213596445,546239230,0.088388
149632,2459835385,26071765,0.083333
149633,734711686033182720,803015757873483776,0.088388
149634,2837527839,2882182229,0.125
149635,134552828,17309168,0.125
149636,302226644,390208861,0.117851
149637,353389910,483415153,0.144338
149638,3404611078,594937448,0.125
149639,3344005587,62211890,0.176777
149640,115110145,2777610968,0.176777
149641,16561729,798190900744568833,0.072169
149642,246151786,4521330855,0.072169
149643,19505072,291846447,0.055902
149644,227490287,441364324,0.111804
149645,17511258,792134143920386048,0.0625
149646,2902080735,384005220,0.117851
149647,117804245,17927511,0.125
149648,2712335673,745649909378990080,0.153093
149649,303999844,874859443,0.25
149650,1148894288,869818514,0.144338
149651,265245636,748061061300035584,0.102062
149652,107036446,24784028,0.072169
149654,792803253406822400,797794080180895744,0.030097
149655,3093907031,937019478,0.079057
149656,318023873,804740200870055936,0.176777
149657,103435491,322879013,0.176777
149658,103435491,2349351162,0.176777
149659,179130402,794792561533538304,0.088388
149660,241583780,2853872685,0.111804
149661,2871029992,345236851,0.176777
149662,4250521660,604589648,0.176777
149663,576427870,937019478,0.06455
149664,292236047,4531076896,0.079057
149665,1308083862,2204132642,0.188982
149666,103435491,4571814261,0.176777
149667,4831284916,770309357875716096,0.125
149668,22071268,245385426,0.176777
149669,42624414,4865253027,0.079057
149670,61176427,95220220,0.0625
149671,235954026,795594061084246016,0.125
149672,303076383,62074058,0.176777
149673,3116178603,723251650174017536,0.079057
149674,426464556,59098490,0.072169
149675,3644832255,779870855836729344,0.083853
149676,102635510,315787899,0.125
149677,103435491,198238726,0.094491
149678,1173756973,4097161,0.176777
149679,1658846071,322879013,0.158114
149680,2204132642,2856154741,0.188982
149681,1173756973,2997250788,0.176777
149682,16548855,900259286,0.166667
149683,75331878,781442824583741440,0.072169
149684,2327565992,527949804,0.020906
149686,3093907031,774686030406365184,0.0625
149687,459561926,775498945330028544,0.079057
149688,775541978691997696,800495996828422144,0.070244
149689,1327639712,3344005587,0.0625
149690,24784028,527949804,0.0533
149691,1964701855,75331878,0.102062
149692,19505072,23954327,0.118586
149693,108573123,207046341,0.176777
149694,19141355,333235689,0.102062
149695,235954026,763703020198690816,0.102062
149696,17927511,751034069824176128,0.088388
149697,287260619,449600949,0.166667
149698,2393275579,749727821208117252,0.25
149699,30632043,774686030406365184,0.051031
149700,393654944,613796565,0.079057
149701,19505072,3300307786,0.055902
149702,31122582,618055731,0.098058
149703,738509183952113664,930084780,0.176777
149704,115110145,737760101193256961,0.25
149705,179130402,4531076896,0.079057
149706,604589648,800495996828422144,0.102062
149707,4269534859,4830951183,0.111804
149708,17309168,780646765829562369,0.083333
149709,1471100606,66393,0.25
149710,27238516,4097161,0.176777
149711,4030552332,4776169636,0.079057
149712,2730391538,369611457,0.25
149713,632873556,754230919633010688,0.088388
149714,1849286274,433360123,0.176777
149715,121172530,2282325169,0.144338
149716,122025735,3254856364,0.176777
149717,393684881,736750781093707776,0.144338
149718,2230135597,441214858,0.072169
149719,794612125704523776,804740200870055936,0.25
149720,117060803,309004477,0.25
149721,163001527,372562995,0.158114
149722,2204132642,45838753,0.054555
149723,66393,796408798932041728,0.25
149724,1407958339,564852155,0.144338
149725,2248582168,3093907031,0.176777
149726,117060803,257134732,0.054555
149727,2315874241,2882182229,0.125
149728,122448174,325053871,0.079057
149729,200090056,2837527839,0.102062
149730,26235861,3305171909,0.176777
149732,1011339350,909562165,0.106066
149733,280243372,774686030406365184,0.059293
149734,372562995,610955831,0.055902
149735,302631559,3222937730,0.088388
149736,1658846071,241583780,0.223607
149737,2230135597,3404728337,0.06455
149738,3300307786,456874126,0.079057
149739,2777610968,93327360,0.176777
149740,250704226,302226644,0.111804
149741,3404728337,788748702483611648,0.055902
149742,1215948218,1265666203,0.144338
149743,1180622503,19141355,0.130558
149744,772591272993361920,780646765829562369,0.058926
149745,4425296357,770309357875716096,0.176777
149746,564852155,742664931217178624,0.144338
149747,2992942526,448250130,0.176777
149748,1324655137,780252826299666432,0.25
149749,1471100606,751034069824176128,0.176777
149750,2864142413,77509795,0.102062
149751,4830951183,790575106124898304,0.088388
149752,2230135597,795594061084246016,0.102062
149753,103435491,18290737,0.144338
149754,241583780,43748620,0.094491
149755,345236851,47080825,0.176777
149756,2712335673,800517089211469824,0.166667
149757,237977063,764111195527847936,0.088388
149758,351231296,4776169636,0.079057
149759,2853872685,794786220005957632,0.055902
149760,270921976,280243372,0.096825
149761,205897486,4521330855,0.111804
149762,19141355,4350985586,0.144338
